pl_name,ra,dec,sy_dist,X,Y,Z,pl_bmasse,color
OGLE-2008-BLG-092L b,267.540708,-34.6731944,8100.0,-285.8430612306265,-6655.387791968735,-4608.04807731645,57.0,n
OGLE-2008-BLG-355L b,269.786708,-30.7594722,6800.0,-21.752827192096106,-5843.348242086914,-3477.759068165723,1500.0,n
OGLE-2011-BLG-0173L b,269.315735,-28.2338619,6000.0,-63.12921219679241,-5285.767148953334,-2838.42920461532,57.0,n
OGLE-2011-BLG-0251L b,264.559083,-27.1361389,2710.0,-228.67536821030987,-2400.8316595599294,-1236.0481052243044,140.0,n
OGLE-2011-BLG-0265L b,269.448833,-27.3945278,3490.0,-29.807356939477085,-3098.485705274653,-1605.8013126414235,180.0,n
OGLE-2012-BLG-0026L b,263.5779167,-27.14275,4080.0,-406.09868282954375,-3607.897513384414,-1861.3326926475743,35.0,G
OGLE-2012-BLG-0026L c,263.5779167,-27.14275,4080.0,-406.09868282954375,-3607.897513384414,-1861.3326926475743,220.0,G
OGLE-2012-BLG-0358L b,265.694875,-24.261,1760.0,-120.45116549865541,-1600.0349903711535,-723.1732477892125,588.0,n
OGLE-2012-BLG-0406L b,268.325708,-30.4711667,3600.0,-90.65636716003213,-3101.4593962127774,-1825.5769051828024,830.0,n
OGLE-2012-BLG-0563L b,271.4905,-27.712,1300.0,29.935901424282438,-1150.4957248462335,-604.5357135161294,123.0,n
OGLE-2012-BLG-0724L b,268.9682917,-29.8185278,6700.0,-104.66645656512036,-5812.009121994926,-3331.6054536391125,150.0,n
OGLE-2012-BLG-0838L b,273.003083,-25.7116111,6320.0,298.32006275263757,-5686.431427189674,-2741.8794218617404,53.1,n
OGLE-2012-BLG-0950L b,272.019257,-29.7315826,2600.0,79.55204606839979,-2256.3295576328555,-1289.437241326096,35.0,M
OGLE-2013-BLG-0102L b,268.0295,-31.6905833,3040.0,-88.9444801852622,-2585.1986525432494,-1597.008705778757,4100.0,n
OGLE-2013-BLG-0132L b,269.764618,-28.4210281,3900.0,-14.090843268724608,-3429.919480469724,-1856.1933642889353,92.0,n
OGLE-2013-BLG-0341L B b,268.031208,-29.8461111,1161.0,-34.59600529966045,-1006.416560890977,-577.7973886940682,2.32,n
OGLE-2013-BLG-0911L b,268.88325,-29.2538333,,,,,,n
OGLE-2013-BLG-1721L b,268.126556,-30.2926941,6300.0,-177.8375246248771,-5436.889520624469,-3177.8304163940415,200.0,n
OGLE-2013-BLG-1761L b,268.409485,-28.8952713,6900.0,-167.67440970837634,-6038.652981785893,-3334.149885337685,860.0,n
OGLE-2014-BLG-0124L b,270.6217083,-28.39625,3500.0,33.40781909031295,-3078.697698290495,-1664.4832231549935,206.58846,n
OGLE-2014-BLG-0319L b,266.9611667,-33.9350444,7730.0,-339.989898113207,-6404.338510824718,-4315.293165933042,181.16219,M
OGLE-2014-BLG-0676L b,268.1020833,-30.5483889,2670.0,-76.15360728696518,-2298.14316565098,-1357.0698649181172,1185.49996,n
OGLE-2014-BLG-1722L b,268.75238,-31.4690552,,,,,,n
OGLE-2014-BLG-1722L c,268.75238,-31.4690552,6380.0,-118.4828493989116,-5440.353825116521,-3330.602358724073,83.3,n
OGLE-2014-BLG-1760L b,269.408997,-28.9631577,6860.0,-61.909515457177235,-6001.709201063467,-3321.9352609233633,180.0,n
OGLE-2015-BLG-0051L b,269.662537,-28.0316944,8200.0,-42.63065212341699,-7237.914083093238,-3853.6712824604156,230.0,n
OGLE-2015-BLG-0954L b,270.184333,-28.6608889,1200.0,3.3876231961261647,-1052.9630725562986,-575.5495563736281,1100.0,n
OGLE-2015-BLG-0966L b,268.75425,-29.0471111,3300.0,-62.72044202861717,-2884.2466988359415,-1602.244402831762,21.0,n
OGLE-2015-BLG-1649L b,271.2050417,-32.6330278,4230.0,74.91572001036167,-3561.471490856428,-2281.054241948714,807.0,n
OGLE-2015-BLG-1670L b,268.1587917,-28.5519167,,,,,,n
OGLE-2015-BLG-1771L b,268.799,-28.86275,6830.0,-125.37287189041322,-5980.253389971615,-3296.930547452729,126.0,n
OGLE-2016-BLG-0263L b,269.895416,-31.8186111,6500.0,-10.081666523984739,-5523.180417172154,-3427.0069214062178,1300.0,n
OGLE-2016-BLG-0613L AB b,269.260406,-28.1161671,3210.0,-36.54511330208794,-2830.9646302723568,-1512.7470762955172,874.0,n
OGLE-2016-BLG-1067L b,273.2045,-27.0126389,3780.0,188.25003286813472,-3362.360329906539,-1716.8269968159095,140.0,n
OGLE-2016-BLG-1093 b,269.0042917,-32.7134722,8060.0,-117.84652640513352,-6780.528844125517,-4355.931678779652,235.19302,n
OGLE-2016-BLG-1190L b,269.717926,-27.6135559,6770.0,-29.532968756756105,-5998.7832823164845,-3137.9335454334732,4253.0,n
OGLE-2016-BLG-1195L b,268.847931,-30.2072506,3910.0,-67.93963518821471,-3378.3824876082317,-1967.2356171522795,1.43,n
OGLE-2016-BLG-1227L b,265.597125,-33.7597778,,,,,,n
OGLE-2017-BLG-0173L b,267.970612,-29.2713604,4800.0,-148.2742095597292,-4184.479988783819,-2346.9431144037576,8.95,n
OGLE-2017-BLG-0373L b,269.3294067,-31.9517231,5915.0,-58.739512857167576,-5018.500036284781,-3130.24472772321,127.0,n
OGLE-2017-BLG-0406L b,268.999667,-29.8631389,5200.0,-78.72835216761155,-4508.842525267891,-2589.235587755747,130.0,n
OGLE-2017-BLG-0482L b,269.048889,-30.5283604,5800.0,-82.9297413179697,-4995.303094282858,-2946.19579360453,9.0,n
OGLE-2017-BLG-0604L b,267.891667,-30.9465556,3950.0,-124.630519093167,-3385.413718704547,-2031.2412921456714,160.0,n
OGLE-2017-BLG-1049L b,269.533542,-27.1442222,5670.0,-41.07620556763722,-5045.344320426792,-2586.8346359350585,1760.0,n
OGLE-2017-BLG-1099L b,263.96425,-29.5858611,7250.0,-662.9350612729825,-6269.771404287153,-3579.5228232989493,959.84179,n
OGLE-2017-BLG-1140L b,266.883057,-24.5226669,,,,,515.0,n
OGLE-2017-BLG-1375L b,269.154875,-30.3114167,3790.0,-48.25929850395997,-3271.532132863764,-1912.8116853856195,3283.0,n
OGLE-2017-BLG-1434L b,268.2804667,-30.2456583,860.0,-22.293150826594072,-742.5968116228557,-433.18932442269585,4.43,n
OGLE-2017-BLG-1522L b,270.319366,-28.4619713,7490.0,36.70291051772301,-6584.608535865574,-3569.5494569715306,240.0,n
OGLE-2017-BLG-1691L b,263.5938333,-29.2848306,,,,,,n
OGLE-2017-BLG-1806L b,266.62325,-24.2722694,5950.0,-319.48261587501764,-5414.616771329963,-2445.885540614267,2.4,n
OGLE-2018-BLG-0298L b,264.2845,-29.7091111,6790.0,-587.323046934132,-5868.15462962672,-3365.102209640963,28.92239,n
OGLE-2018-BLG-0383L b,268.68075,-28.7392778,7700.0,-155.44102767167706,-6749.699372619903,-3702.3501274421437,6.4,n
OGLE-2018-BLG-0506L b,267.6298333,-31.9240556,5600.0,-196.56223156297835,-4748.93239467083,-2961.250479099828,16.3,n
OGLE-2018-BLG-0516L b,269.640125,-31.2623889,7000.0,-37.58275213603645,-5983.479715885159,-3632.706707997873,20.1,n
OGLE-2018-BLG-0532L b,269.9834167,-28.99775,804.0,-0.20353217779119104,-703.2095214405105,-389.75932000410313,6.554,n
OGLE-2018-BLG-0567L b,269.0184167,-27.9871111,7060.0,-106.8008831431268,-6233.440578820694,-3313.0668755205297,101.70509,n
OGLE-2018-BLG-0596L b,269.0555417,-29.1990833,6110.0,-87.91461090187317,-5332.87697836504,-2980.737183116644,1.3,n
OGLE-2018-BLG-0677L b,268.751125,-32.0165306,7580.0,-140.07909186661416,-6425.518693103905,-4018.6424788221843,3.96,n
OGLE-2018-BLG-0740L b,272.1769583,-29.8358056,4200.0,138.39457949918523,-3640.6803175976024,-2089.567841785153,1200.0,n
OGLE-2018-BLG-0799L b,273.459,-25.4857222,4050.0,220.57635933401792,-3649.244552443122,-1742.658964389519,82.63539,n
OGLE-2018-BLG-0932L b,268.3512083,-29.0218056,6620.0,-166.55926933179217,-5786.363904541758,-3211.643002267831,282.86728,n
OGLE-2018-BLG-0962L b,268.1747917,-32.30925,6500.0,-174.97525318722901,-5490.853873794901,-3474.1772259635213,425.89007,n
OGLE-2018-BLG-0977L b,268.506125,-30.6048056,6500.0,-145.8502712147205,-5592.644150145963,-3309.2384483782275,6.4,n
OGLE-2018-BLG-1011L b,269.014,-29.0828889,7100.0,-106.77303664398244,-6203.8949741617635,-3451.1283181325252,570.0,n
OGLE-2018-BLG-1011L c,269.014,-29.0828889,7100.0,-106.77303664398244,-6203.8949741617635,-3451.1283181325252,890.0,n
OGLE-2018-BLG-1119L b,270.02925,-32.3752778,5760.0,2.4834517192475576,-4864.659479529486,-3084.263604280846,289.22385,n
OGLE-2018-BLG-1126L b,268.355875,-31.7247194,5700.0,-139.10566843107884,-4846.334660557605,-2997.2804291371112,19.0697,n
OGLE-2018-BLG-1185L b,269.79275,-27.8350833,7400.0,-23.67009292090878,-6543.741906759884,-3455.268670366407,8.4,n
OGLE-2018-BLG-1212L b,271.077625,-28.1940833,1550.0,25.692160956212312,-1365.8543633583326,-732.3126183266297,63.56568,n
OGLE-2018-BLG-1269L b,269.693417,-27.6179444,2640.0,-12.516694624385366,-2339.160784895023,-1223.8342023186722,240.0,n
OGLE-2018-BLG-1367L b,269.755625,-29.1683611,5370.0,-19.999379986043166,-4688.994854825773,-2617.217468269996,314.65012,n
OGLE-2018-BLG-1428L b,265.548708,-26.1378889,6220.0,-433.3768730511521,-5567.077810240908,-2740.114804278775,240.0,n
OGLE-2018-BLG-1647L b,268.962375,-31.817,7880.0,-121.25633740377049,-6694.824076134018,-4154.3985714247165,308.29355,n
OGLE-2018-BLG-1700L b,269.956042,-28.5286389,7600.0,-5.122823728023992,-6677.194622505769,-3629.7445819034015,1400.0,n
OGLE-2019-BLG-0249L b,265.4035,-34.70175,6333.0,-417.2409275716341,-5189.782731079929,-3605.4062479204345,2265.79871,n
OGLE-2019-BLG-0299L b,266.6794583,-23.5843111,5830.0,-309.478921470002,-5334.063284142893,-2332.571901983837,1976.89269,n
OGLE-2019-BLG-0304L b,264.0267083,-26.1459889,6980.0,-652.046014077686,-6231.745785153055,-3075.8056610833737,162.09249,n
OGLE-2019-BLG-0362L b,263.46525,-24.8103611,5720.0,-590.8857503580859,-5158.320528294808,-2400.2048573811635,1061.54688,n
OGLE-2019-BLG-0468L b,266.406,-24.4472778,4400.0,-251.08922959209326,-3997.629258931218,-1820.9652679059777,1020.22919,G
OGLE-2019-BLG-0468L c,266.406,-24.4472778,4400.0,-251.08922959209326,-3997.629258931218,-1820.9652679059777,3248.20632,G
OGLE-2019-BLG-0679L b,265.7404167,-27.7728806,5630.0,-369.9973896298131,-4967.673327691979,-2623.39925306935,1061.54688,n
OGLE-2019-BLG-0954L b,267.91325,-29.611,3630.0,-114.91535827370588,-3153.8294250865692,-1793.614902338555,4513.16338,n
OGLE-2019-BLG-0960L b,274.0142917,-25.7746667,810.0,51.062847289922615,-727.6244774869094,-352.2147148949743,2.0,n
OGLE-2019-BLG-1053L b,270.166375,-27.3415833,6800.0,17.53984050652805,-6040.306595034479,-3123.2016572706266,2.48,n
OGLE-2019-BLG-1180L b,269.2465417,-27.9754444,6070.0,-70.49309921727628,-5360.249195998612,-2847.3951744987867,555.24623,n
OGLE-2019-BLG-1470L AB c,271.9492083,-27.0335556,5100.0,154.51591334591654,-4540.147918158485,-2318.0124490097223,794.57102,n
OGLE-2019-BLG-1492L b,270.0964583,-28.6311389,5600.0,8.274887869725383,-4915.240087814716,-2683.34612105295,37.1,n
OGLE-TR-10 b,267.8677483,-29.8764758,1344.97,-43.390838507183844,-1165.4178082472743,-669.9722891685618,181.1631,n
OGLE-TR-111 b,163.324115,-61.4056976,1068.33,-489.8037145080089,146.72347799608718,-938.0264021651462,165.2716,n
OGLE-TR-113 b,163.1010355,-61.4468591,566.459,-259.0610656532432,78.70365558965025,-497.56295836851814,419.5356,n
OGLE-TR-132 b,162.6440933,-61.9572476,2012.62,-903.1135432018406,282.25554528458446,-1776.332457520697,375.02,n
OGLE-TR-182 b,167.3279228,-61.0952624,2501.75,-1179.7777844014684,265.27031379670194,-2190.0934004171972,340.0781,n
OGLE-TR-211 b,160.0598236,-62.4555353,1515.26,-658.703816407738,238.9700017247891,-1343.5086483255457,216.1244,n
OGLE-TR-56 b,269.1479583,-29.5392222,,,,,1048.839,n
OGLE2-TR-L9 b,166.9798793,-61.1462496,1627.63,-765.2611911671718,176.95755236633818,-1425.5668173936697,1379.3822,n
Oph 11 b,245.604961,-24.0872219,,,,,6674.43,n
PDS 70 b,212.0421402,-41.3980405,113.064,-71.89252558037055,-44.9969915866929,-74.76766419932383,,n
PDS 70 c,212.0421402,-41.3980405,113.064,-71.89252558037055,-44.9969915866929,-74.76766419932383,3333.87385,n
PH1 b,298.2150641,39.9550863,1033.16,374.4280199103058,-697.864670994162,663.4818343287611,169.0,F
PH2 b,289.7636212,51.962683,343.863,71.64507849310957,-199.39900791619013,270.829801053642,25426.4,n
POTS-1 b,203.6087259,-66.5811639,747.959,-272.39451142243195,-119.05564189051351,-686.3451390969213,734.16,K
PSR B0329+54 b,53.2472749,54.5791636,,,,,1.97,n
PSR B1257+12 b,195.0149029,12.6823534,600.0,-565.3761958842956,-151.64972130376148,131.7274426833456,0.015,n
PSR B1257+12 c,195.0149029,12.6823534,600.0,-565.3761958842956,-151.64972130376148,131.7274426833456,3.4,n
PSR B1257+12 d,195.0149029,12.6823534,600.0,-565.3761958842956,-151.64972130376148,131.7274426833456,2.8,n
PSR B1620-26 b,245.9092617,-26.5315944,,,,,794.575,n
PSR J1719-1438 b,259.7919708,-14.6336,1200.0,-205.76851961492127,-1142.6945356301658,-303.16417099723935,382.8,n
PSR J2322-2650 b,350.6443481,-26.8495331,230.0,202.47543085012663,-33.35859556412309,-103.87927610474024,252.64307,n
PZ Tel b,283.2745823,-50.1808952,47.0648,6.920385493601522,-29.333409542723988,-36.14906289599744,8581.36699,G
Pr0201 b,130.4324005,20.2268164,180.64,-109.92940890562129,129.0187267952397,62.4540054263616,171.6282,n
Pr0211 b,130.547744,19.276957,182.714,-112.11949790198203,131.05377380160053,60.32024832978029,597.5204,n
Pr0211 c,130.547744,19.276957,182.714,-112.11949790198203,131.05377380160053,60.32024832978029,2475.8957,n
Proxima Cen b,217.3934657,-62.6761821,1.30119,-0.47452204089113964,-0.36271375151586327,-1.1560116709055304,,n
Qatar-1 b,303.3818697,65.1623313,185.615,42.89893022463397,-65.10446070658213,168.44589400364464,410.95419,n
Qatar-10 b,284.4439052,69.5708373,559.068,48.674705730189885,-188.97416918529825,523.9051107088054,,n
Qatar-2 b,207.6554928,-6.8040714,181.374,-159.5213638961314,-83.59258126624529,-21.488198946496205,,n
Qatar-3 b,359.1519716,36.2129562,735.601,593.4375488983468,-8.784043974899545,434.5843385695914,,n
Qatar-4 b,4.859275,44.0275965,329.036,235.7282528122109,20.040266723719597,228.68158612302952,1938.763,K
Qatar-5 b,7.0539375,42.0613451,367.658,270.8935508568675,33.520435980578156,246.3036123158362,,n
Qatar-6 b,222.2100773,22.1526136,100.848,-69.18283864516587,-62.75334333861876,38.02725129196661,212.31044,K
Qatar-7 b,358.5151344,37.0218242,705.981,563.4703460869064,-14.606051320654405,425.08470297873623,,F
Qatar-8 b,157.4123405,70.5270835,281.498,-86.64229391628233,36.04381330181364,265.39608217075954,117.91493,G
Qatar-9 b,160.748095,60.9641194,213.771,-97.95310501478625,34.2104096231118,186.9033909065888,378.2177,K
ROXs 12 b,246.6167993,-25.446695,136.65,-48.97204704551093,-113.25882111598105,-58.71456844421554,5085.0,M
ROXs 42 B b,247.8125493,-24.545577,143.59,-49.32478193523401,-120.94240276761298,-59.64972086974163,2860.0,M
RR Cae b,65.2733756,-48.6542601,21.1916,5.855712627633534,12.715664731827717,-15.909318357815522,1334.886,M
Ross 128 b,176.9376036,0.7992898,3.37454,-3.36939309592983,0.180262044587798,0.04707411158399602,1.4,M
Ross 458 c,195.1912147,12.3755996,11.5094,-10.849131954724351,-2.945857666799322,2.4666874135039065,1906.98,n
Ross 508 b,230.9613022,17.4605347,11.2103,-6.735420609491819,-8.306074907586485,3.363637158314647,4.0,M
SR 12 AB c,246.8312363,-24.6946687,,,,,4131.62,n
SWEEPS-11 b,269.7583333,-29.1981944,,,,,3082.82,n
SWEEPS-4 b,269.7246667,-29.1890556,,,,,1207.7,n
TAP 26 b,64.715445,17.3878826,121.402,49.48303495253799,104.75524764629678,36.279649205152694,527.5978,n
TCP J05074264+2447555 b,76.9276657,24.7987499,380.0,78.02314969135556,336.0194104589801,159.38426492925754,9.2,n
TIC 172900988 b,128.6616644,31.5539793,250.956,-133.59740511305094,166.98566633398877,131.32568112160357,823.9,F
TIC 237913194 b,22.4458116,-60.7399096,306.063,138.26267983754062,57.117137384629,-267.0124041128561,617.22586,G
TIC 257060897 b,227.5321527,72.7103128,505.703,-101.47661631998575,-110.86713589947172,482.85246061990244,,n
TIC 279401253 b,57.6572277,-15.0262251,285.584,147.55858588681872,233.02926842239046,-74.04083228602875,1951.46642,n
TIC 279401253 c,57.6572277,-15.0262251,285.584,147.55858588681872,233.02926842239046,-74.04083228602875,2548.98382,n
TOI-1052 b,337.5102738,-75.6465606,129.804,29.73150725185194,-12.308948101877137,-125.7521597792991,,n
TOI-1052 c,337.5102738,-75.6465606,129.804,29.73150725185194,-12.308948101877137,-125.7521597792991,34.3,n
TOI-1062 b,38.1209678,-78.0236828,82.1733,13.414622208940367,10.526337073657551,-80.38467124827436,10.15,G
TOI-1062 c,38.1209678,-78.0236828,82.1733,13.414622208940367,10.526337073657551,-80.38467124827436,9.78,G
TOI-1064 b,296.0039349,-47.5620305,68.0726,20.139334737592286,-41.28455904855945,-50.23814538031053,13.5,n
TOI-1064 c,296.0039349,-47.5620305,68.0726,20.139334737592286,-41.28455904855945,-50.23814538031053,,n
TOI-1075 b,309.9712091,-65.4496994,61.4592,16.404265914568203,-19.569805322802058,-55.903095120679716,,n
TOI-1107 b,155.6078632,-82.2188693,281.314,-34.68727658961865,15.729106863810097,-278.72379632184646,,n
TOI-1130 b,286.3760037,-41.4376399,58.2609,12.314229248478917,-41.90495020077113,-38.55732583435731,,K
TOI-1130 c,286.3760037,-41.4376399,58.2609,12.314229248478917,-41.90495020077113,-38.55732583435731,325.69,K
TOI-1135 b,193.3963704,85.1294952,114.048,-9.419659323844927,-2.2434488120211724,113.63618816050872,51.42,G
TOI-1136 b,192.1848981,64.8552755,84.5362,-35.11073259266811,-7.581522622003733,76.5253296757237,,n
TOI-1136 c,192.1848981,64.8552755,84.5362,-35.11073259266811,-7.581522622003733,76.5253296757237,,n
TOI-1136 d,192.1848981,64.8552755,84.5362,-35.11073259266811,-7.581522622003733,76.5253296757237,,n
TOI-1136 e,192.1848981,64.8552755,84.5362,-35.11073259266811,-7.581522622003733,76.5253296757237,,n
TOI-1136 f,192.1848981,64.8552755,84.5362,-35.11073259266811,-7.581522622003733,76.5253296757237,,n
TOI-1136 g,192.1848981,64.8552755,84.5362,-35.11073259266811,-7.581522622003733,76.5253296757237,,n
TOI-1181 b,297.2158166,64.3543506,302.819,59.94003151290837,-116.55153652043322,272.9876896820765,375.03752,F
TOI-1194 b,167.8214811,69.9647749,149.667,-50.121630111188914,10.817011786428049,140.60947813006575,144.92975,n
TOI-1199 b,166.8806581,61.3525723,248.427,-115.99189572480462,27.033439865181947,218.01616358477102,,n
TOI-1201 b,42.2476999,-14.5372835,37.8871,27.147842646622955,24.657375108120693,-9.510038844380698,,n
TOI-122 b,332.9482355,-58.946085,62.118,28.537567671706988,-14.573108113975227,-53.21538945907597,,M
TOI-1221 b,107.9210254,-65.5088568,138.411,-17.6557390599116,54.594714117237785,-125.95752057620612,1112.39942,n
TOI-1227 b,186.7673635,-72.4518501,100.641,-30.13257048554794,-3.575684677277193,-95.95756122381484,,n
TOI-1231 b,156.74726,-52.4678724,27.6227,-15.46102718993087,6.643457375666936,-21.905128797154212,15.4,M
TOI-1235 b,152.2182549,69.2766204,39.6345,-12.408266443120908,6.537085247894756,37.07013664107912,,n
TOI-1246 b,251.1158702,70.4299917,169.422,-18.367221822056,-53.69479228067977,159.63498528979804,8.1,K
TOI-1246 c,251.1158702,70.4299917,169.422,-18.367221822056,-53.69479228067977,159.63498528979804,8.8,K
TOI-1246 d,251.1158702,70.4299917,169.422,-18.367221822056,-53.69479228067977,159.63498528979804,5.3,K
TOI-1246 e,251.1158702,70.4299917,169.422,-18.367221822056,-53.69479228067977,159.63498528979804,,n
TOI-125 b,23.5934253,-66.6763495,111.059,40.29539472799777,17.599118883315434,-101.98359504962443,,n
TOI-125 c,23.5934253,-66.6763495,111.059,40.29539472799777,17.599118883315434,-101.98359504962443,,K
TOI-125 d,23.5934253,-66.6763495,111.059,40.29539472799777,17.599118883315434,-101.98359504962443,13.6,K
TOI-1259 A b,282.1001665,79.2564761,118.106,4.615128075671463,-21.527343886136496,116.03577592300218,,n
TOI-1260 b,157.1440712,65.8541986,73.5977,-27.74209802573321,11.693582681507253,67.1584511918743,8.56,n
TOI-1260 c,157.1440712,65.8541986,73.5977,-27.74209802573321,11.693582681507253,67.1584511918743,,n
TOI-1260 d,157.1440712,65.8541986,73.5977,-27.74209802573321,11.693582681507253,67.1584511918743,,n
TOI-1266 b,197.9965833,65.8336973,36.0118,-14.02145576499775,-4.5549227557404635,32.85576351508893,13.5,M
TOI-1266 c,197.9965833,65.8336973,36.0118,-14.02145576499775,-4.5549227557404635,32.85576351508893,2.2,M
TOI-1268 b,198.3885831,62.3053799,109.557,-48.317682914165,-16.06246119200461,97.0058508919001,,K
TOI-1272 b,199.1962036,49.8610591,137.572,-83.75383357436165,-29.159948337867803,105.17151685951389,24.6,n
TOI-1272 c,199.1962036,49.8610591,137.572,-83.75383357436165,-29.159948337867803,105.17151685951389,26.7,n
TOI-1273 b,214.1208564,58.3902534,177.118,-76.85237174165526,-52.07377653900857,150.84038145883824,,n
TOI-1278 b,320.4784442,35.648625,75.5759,47.37343793526355,-39.08159186810312,44.046602775455334,,n
TOI-1288 b,313.1670294,65.6087833,114.865,32.45172803007428,-34.59745546922505,104.6129516260634,42.0,G
TOI-1288 c,313.1670294,65.6087833,114.865,32.45172803007428,-34.59745546922505,104.6129516260634,84.0,G
TOI-1296 b,256.7706392,70.2384806,323.265,-25.01277701190525,-106.39724355617153,304.22729623556364,,n
TOI-1298 b,241.3229012,70.1900397,319.036,-51.884704186729714,-94.85934339150828,300.1560456475722,113.14691,n
TOI-132 b,338.3996623,-43.436872,163.678,110.50543604938052,-43.752950674312245,-112.53761857631194,,n
TOI-1333 b,325.0145363,48.4067674,200.492,109.04373795009904,-76.31202561640653,149.94325601437046,,n
TOI-1338 b,92.1330955,-59.5409853,399.017,-7.528696293717045,202.13028877894055,-343.9494605014799,33.0,n
TOI-1338 c,92.1330955,-59.5409853,399.017,-7.528696293717045,202.13028877894055,-343.9494605014799,65.2,F
TOI-1347 b,280.3266806,70.2900536,147.476,8.915973171153105,-48.93189711755913,138.83567784574643,,n
TOI-1347 c,280.3266806,70.2900536,147.476,8.915973171153105,-48.93189711755913,138.83567784574643,6.4,n
TOI-1386 b,334.5041029,54.3190454,146.858,77.3163337179082,-36.871203541931955,119.2894423400096,47.0386,G
TOI-1386 c,334.5041029,54.3190454,146.858,77.3163337179082,-36.871203541931955,119.2894423400096,98.20898,G
TOI-139 b,336.4024144,-34.9097131,42.4061,31.867401915196137,-13.92092640802061,-24.268370780252805,,n
TOI-1408 b,313.5110469,72.5806455,139.484,28.749024281095746,-30.28345465343687,133.08716028655132,,n
TOI-1411 b,232.946047,47.0555507,32.4778,-13.332854896992735,-17.658674392870424,23.774223264332303,,n
TOI-1416 b,216.9234892,41.9529862,55.0135,-32.70757631497476,-24.57851737135877,36.777657860118246,3.48,G
TOI-1420 b,322.9418092,66.3490054,201.918,64.64178995725494,-48.814092889633834,184.9581089070829,,n
TOI-1422 b,354.240829,39.6392793,155.141,118.86734174856045,-11.98853155948249,98.97252173041883,9.0,G
TOI-1431 b,316.2036922,55.5880221,148.925,60.749546874558604,-58.24920655199189,122.86243573850876,991.62463,A
TOI-1442 b,287.2921006,74.1742762,41.1659,3.3369845794564523,-10.719028871495238,39.60553341110963,,n
TOI-1444 b,305.4749252,70.9437054,125.463,23.772907941608093,-33.35925909548919,118.5874067917831,3.87,n
TOI-1444 c,305.4749252,70.9437054,125.463,23.772907941608093,-33.35925909548919,118.5874067917831,11.8,n
TOI-1452 b,290.1739741,73.1951082,30.5212,3.043181015884723,-8.282731833749382,29.217786571106878,4.82,M
TOI-1468 b,16.6538724,19.2249195,24.7399,22.380356735219312,6.694793825188515,8.146288728773433,,n
TOI-1468 c,16.6538724,19.2249195,24.7399,22.380356735219312,6.694793825188515,8.146288728773433,6.64,M
TOI-1470 b,10.0891431,61.2133868,51.9503,24.629763668844777,4.38241413840084,45.53024113736274,,n
TOI-1470 c,10.0891431,61.2133868,51.9503,24.629763668844777,4.38241413840084,45.53024113736274,7.24,M
TOI-1478 b,126.4337428,-13.5595485,152.892,-88.27052879665833,119.57972836063469,-35.84642206908705,270.47333,n
TOI-150.01,112.965421,-73.6060358,336.267,-37.03082924096146,87.38576033387437,-322.59563212417714,556.2025,n
TOI-1516 b,340.0846204,69.5037313,247.054,81.33177808183984,-29.466387309962617,231.4142450432679,,n
TOI-1518 b,352.2675207,67.0348062,225.888,87.33373724544201,-11.858400368935106,207.98457929239405,,F
TOI-157 b,73.7014398,-76.6806061,355.683,22.9963985483627,78.6488866012558,-346.1154645189776,,G
TOI-1601 b,38.361569,41.0134321,336.608,199.1556883363889,157.63146900979572,220.89426756951602,314.6517,n
TOI-163 b,79.7682532,-71.8955269,411.719,22.72633239209343,125.90732339044807,-391.3353992340294,,F
TOI-1634 b,56.3906096,37.1122803,35.2736,15.570243396762953,23.426769514104336,21.283346721288723,4.91,M
TOI-1634 c,56.3906096,37.1122803,35.2736,15.570243396762953,23.426769514104336,21.283346721288723,,n
TOI-1669 b,45.9564744,83.5874273,111.276,8.640060307318606,8.933453250848236,110.57979447847063,182.11568,n
TOI-1670 b,259.0172522,72.1611806,168.067,-9.808716302747643,-50.54271827459766,159.9866844550098,,n
TOI-1670 c,259.0172522,72.1611806,168.067,-9.808716302747643,-50.54271827459766,159.9866844550098,200.2319,F
TOI-1680 b,292.313979,65.9738018,37.2209,5.753946019719476,-14.019826053323625,33.99605829278892,,M
TOI-1685 b,68.5939529,43.0370395,37.6153,10.034441145005166,25.596923329668286,25.67135175740675,,n
TOI-169 b,16.7786879,-75.1989452,407.84,99.75264425455894,30.07661660698689,-394.3073327972734,251.40353,G
TOI-1693 b,90.3083455,34.7730904,30.7947,-0.13612962092225409,25.294928731966436,17.563074823647664,,n
TOI-1694 b,97.7487104,66.3605956,124.68,-6.74063334078947,49.5375815776273,114.217749380755,26.1,n
TOI-1694 c,97.7487104,66.3605956,124.68,-6.74063334078947,49.5375815776273,114.217749380755,333.71983,n
TOI-1695 b,21.9217346,72.2966148,45.1309,12.731520505436734,5.123649332197321,42.993659276110904,5.5,n
TOI-1696 b,65.280648,48.8198312,64.9172,17.874160552861966,38.8266633401281,48.8594663728828,,n
TOI-1710 b,94.2838373,76.21102,81.2271,-1.4461577543955935,19.306121096451175,78.88614637798302,28.3,G
TOI-172 b,316.6318791,-26.6928654,342.831,222.66294728642643,-210.32732829671923,-154.00234231428485,1722.6386,n
TOI-1728 b,120.6116787,64.7971531,60.798,-13.183248868726501,22.28128979034391,55.010388823784346,,M
TOI-1736 b,43.4344615,69.101345,88.9482,23.040554410492284,21.814635021443827,83.09655127969116,12.8,n
